algo;thres;run;usertime;systime;percent CPU;wallclocktime(h:mm:ss/mm:ss);tooltime1;tooltime2;tooltime3
ges;0.5;0;45.97116666666666666666;3.95133333333333333333;340%;14:39.85;7.75906956203333333333;6.05094655651666600000
ges;0.5;1;44.88833333333333333333;3.66216666666666666666;345%;14:04.08;7.51581648133333333333;5.64867884966666666666
ges;0.5;2;46.66900000000000000000;3.76216666666666666666;341%;14:45.64;7.86585805798333333333;5.96119131996666666666
ges;0.6;0;33.60400000000000000000;.65516666666666666666;359%;9:32.28;7.45212129685000000000;1.04523476236666660000
ges;0.6;1;31.94666666666666666666;.69183333333333333333;356%;9:09.57;7.14652694258333333333;1.15208304580000000000
ges;0.6;2;35.71700000000000000000;.83450000000000000000;356%;10:14.72;7.86234888145000050000;1.40370767331666666666
ges;0.7;0;29.29233333333333333333;.32050000000000000000;361%;8:10.88;7.10231105066666666666;.08584100616666666666
ges;0.7;1;27.92983333333333333333;.29450000000000000000;356%;7:54.42;6.95445468515000050000;.08956490875000001666
ges;0.7;2;29.92633333333333333333;.35800000000000000000;357%;8:28.77;7.41612501669999916666;.14425366460000001666
ges;0.8;0;28.83050000000000000000;.29050000000000000000;357%;8:08.34;7.14678105190000000000;.00545112216666666666
ges;0.8;1;30.45516666666666666666;.31266666666666666666;359%;8:33.52;7.53574714950000050000;.00600578390000000000
ges;0.8;2;28.89033333333333333333;.28966666666666666666;356%;8:11.06;7.22652312341666666666;.00672150173333333333
ges;0.9;0;30.79833333333333333333;.31166666666666666666;353%;8:47.92;7.93474186365000000000;.00125838881666666666
ges;0.9;1;31.02033333333333333333;.30683333333333333333;358%;8:43.64;7.63207994401666600000;.00163541926666666666
ges;0.9;2;28.90300000000000000000;.29100000000000000000;353%;8:15.79;7.30607856918333333333;.00123996823333333333
wl_linear;0.5;0;22.99533333333333333333;.31033333333333333333;161%;14:27.04;.28815000000000000000;6.28441666666666666666
wl_linear;0.5;1;22.83816666666666666666;.30400000000000000000;160%;14:25.06;.25746666666666666666;6.31583333333333333333
wl_linear;0.5;2;22.03933333333333333333;.30516666666666666666;161%;13:51.97;.28640000000000000000;6.09923333333333333333
wl_linear;0.6;0;21.41700000000000000000;.31283333333333333333;157%;13:47.04;.26430000000000000000;6.11008333333333333333
wl_linear;0.6;1;21.20983333333333333333;.31833333333333333333;165%;13:02.82;.27115000000000000000;5.84063333333333333333
wl_linear;0.6;2;20.87633333333333333333;.28983333333333333333;160%;13:11.65;.24705000000000000000;6.00685000000000000000
wl_linear;0.7;0;20.42883333333333333333;.30100000000000000000;163%;12:40.57;.26485000000000000000;5.57323333333333333333
wl_linear;0.7;1;22.92466666666666666666;.29916666666666666666;157%;14:44.28;.27711666666666666666;6.79728333333333333333
wl_linear;0.7;2;22.54150000000000000000;.32000000000000000000;165%;13:46.44;.24568333333333333333;5.92591666666666666666
wl_linear;0.8;0;21.01733333333333333333;.29550000000000000000;159%;13:22.90;.26378333333333333333;5.96976666666666666666
wl_linear;0.8;1;22.37350000000000000000;.29400000000000000000;158%;14:16.45;.24895000000000000000;6.41343333333333333333
wl_linear;0.8;2;23.14533333333333333333;.31883333333333333333;160%;14:35.47;.30820000000000000000;6.23318333333333333333
wl_linear;0.9;0;21.89666666666666666666;.30066666666666666666;162%;13:39.94;.26785000000000000000;6.00358333333333333333
wl_linear;0.9;1;22.15133333333333333333;.30900000000000000000;158%;14:08.28;.27375000000000000000;6.10028333333333333333
wl_linear;0.9;2;21.26500000000000000000;.29100000000000000000;160%;13:24.61;.26098333333333333333;5.91878333333333333333
wl_minhash;0.5;0;10.64366666666666666666;.29533333333333333333;572%;1:54.67;.24521666666666666666;.04876666666666666666;.11373333333333333333
wl_minhash;0.5;1;10.91916666666666666666;.30200000000000000000;584%;1:55.12;.24921666666666666666;.03535000000000000000;.07028333333333333333
wl_minhash;0.5;2;9.80800000000000000000;.29966666666666666666;563%;1:47.64;.24243333333333333333;.03623333333333333333;.09261666666666666666
wl_minhash;0.6;0;10.91300000000000000000;.30250000000000000000;592%;1:53.63;.24520000000000000000;.03951666666666666666;.06170000000000000000
wl_minhash;0.6;1;11.13616666666666666666;.30416666666666666666;561%;2:02.30;.30286666666666666666;.03688333333333333333;.07201666666666666666
wl_minhash;0.6;2;9.58250000000000000000;.29500000000000000000;558%;1:46.05;.29115000000000000000;.02990000000000000000;.06691666666666666666
wl_minhash;0.7;0;9.68416666666666666666;.29283333333333333333;594%;1:40.64;.26578333333333333333;.02665000000000000000;.04315000000000000000
wl_minhash;0.7;1;10.73616666666666666666;.29583333333333333333;587%;1:52.65;.26721666666666666666;.03505000000000000000;.04581666666666666666
wl_minhash;0.7;2;9.63683333333333333333;.28933333333333333333;573%;1:43.77;.28053333333333333333;.03728333333333333333;.04611666666666666666
wl_minhash;0.8;0;9.82483333333333333333;.30266666666666666666;594%;1:42.25;.27696666666666666666;.03311666666666666666;.03931666666666666666
wl_minhash;0.8;1;10.18733333333333333333;.30583333333333333333;568%;1:50.81;.35495000000000000000;.02851666666666666666;.04368333333333333333
wl_minhash;0.8;2;9.78233333333333333333;.28883333333333333333;575%;1:45.04;.25465000000000000000;.02913333333333333333;.04176666666666666666
wl_minhash;0.9;0;9.99900000000000000000;.30200000000000000000;583%;1:45.99;.23703333333333333333;.03885000000000000000;.02496666666666666666
wl_minhash;0.9;1;9.68900000000000000000;.30816666666666666666;564%;1:46.18;.27905000000000000000;.02411666666666666666;.01740000000000000000
wl_minhash;0.9;2;10.36400000000000000000;.30650000000000000000;593%;1:47.83;.25668333333333333333;.02963333333333333333;.02991666666666666666
